,importance
16159,2.2408334779297745e-05
16160,3.9025589822278183e-05
16161,4.993740144751204e-05
16162,2.06789178521603e-05
16163,5.2579214984762224e-05
16164,0.0001291226224117536
16165,3.229014869620866e-05
16166,6.479578102899562e-05
16167,4.353995707011602e-05
16168,4.558563596526184e-05
16169,3.8101027754235115e-05
16170,3.742965413486348e-05
16171,5.0231350388266044e-05
16172,2.2399639287002276e-05
16173,0.00015070452231458857
16174,1.8642383302475838e-05
16175,5.817336505457385e-06
16176,0.0
16177,0.0
16178,0.0
16179,0.0
16180,0.0
16181,0.0
16182,0.0
16183,0.0
16184,0.0
16185,0.0
16186,0.0
16187,0.0
16188,0.0
16189,0.0
16190,0.0
16191,0.0
16192,0.0
16193,0.0
16194,0.0
16195,0.0
16196,0.0
16197,0.0
16198,0.0
16199,0.0
16200,0.0
16201,0.0
16202,0.0
16203,0.0
16204,0.0
16205,0.0
16206,0.0
16207,1.370927423000855e-05
16208,3.7546760187769134e-05
16209,2.8916733113907386e-05
16210,1.7760766040127015e-05
16211,2.860983244761307e-05
16212,4.559652667721393e-05
16213,1.9756658897815654e-05
16214,7.6570125552376e-05
16215,2.9671605687286785e-05
16216,5.672806656126014e-05
16217,5.6796309815681535e-05
16218,2.0573513460064727e-05
16219,5.997804714048974e-05
16220,5.6034036745965794e-05
16221,0.00010034312486791366
16222,3.361663922311285e-05
16223,9.079987436064992e-05
16224,1.8943194706662206e-05
16225,3.699792479560373e-05
16226,2.109588932751717e-05
16227,1.641868646909922e-05
16228,0.0001208796411195273
16229,7.430766230364508e-05
16230,3.10567836685602e-05
16231,5.5868784834950164e-05
16232,4.743700467262096e-05
16233,0.0
16234,1.0805285834973014e-05
16235,3.3338339317118794e-05
16236,3.76386976980562e-05
16237,6.927203402419714e-05
16238,5.368428378966529e-05
16239,9.039750141223113e-05
16240,4.67965898476638e-05
16241,3.393860073879843e-05
16242,1.681326934918161e-05
16243,4.313908537142828e-05
16244,9.772165647817517e-05
16245,3.584291337086918e-05
16246,5.677638243455147e-05
16247,3.2262931350898574e-05
16248,4.1125200383948574e-05
16249,5.1911400094955584e-05
16250,4.086041769944378e-06
16251,1.039011224081394e-06
16252,6.734504371230998e-05
16253,3.0300387813656742e-05
16254,8.266781423690994e-05
16255,2.367627152180929e-05
16256,1.7295934992198055e-05
16257,2.6797127981970847e-05
16258,2.965538080063296e-06
16259,1.7634681207150788e-05
16260,1.962468160177169e-05
16261,5.873064085228582e-05
16262,3.109846975774906e-05
16263,5.349175228078175e-05
16264,4.226152774822608e-05
16265,6.571200556782239e-05
16266,6.750517253059388e-05
16267,1.5785286059630548e-05
16268,2.679056462218667e-06
16269,3.945905260180505e-05
16270,4.38839944630679e-05
16271,3.155884821135784e-05
16272,4.852629010290733e-06
16273,1.3840598763483375e-05
16274,1.0838990098637817e-05
16275,5.128104417756716e-05
16276,0.00010049029032858665
16277,4.755444528038029e-05
16278,2.669689966077349e-05
16279,4.270678676005002e-05
16280,5.394062688684508e-05
16281,0.00011818226231188928
16282,0.00012148819937632651
16283,3.756911731885296e-05
16284,4.497280846749243e-05
16285,1.0115833482362508e-05
16286,1.8311941728860557e-05
16287,5.9336863226035685e-05
16288,5.959301217130603e-05
16289,7.412034933672093e-05
16290,2.4501107545051958e-06
16291,3.43649030058021e-05
16292,2.8981365396444668e-05
16293,2.9756587104968816e-05
16294,2.3383207983178775e-05
16295,1.5039698205682304e-05
16296,5.732946058151045e-06
16297,4.3901995054927255e-05
16298,4.9463595429923815e-05
16299,8.448176260496445e-05
16300,2.8223562443423237e-05
16301,2.3590200574097193e-05
16302,7.67727199181785e-05
16303,4.564568093602293e-05
16304,2.2415571535504082e-05
16305,2.496068778220903e-05
16306,0.0
16307,6.104026500276261e-05
16308,8.268953656402678e-06
16309,2.3466948225869913e-05
16310,1.607900111984718e-05
16311,2.748124996713234e-05
16312,5.942585454243163e-05
16313,4.6438551568250815e-05
16314,5.875117652977221e-06
16315,5.227234235930475e-05
16316,5.1424584829204264e-05
16317,1.8958377440316608e-05
16318,2.92801345798194e-05
16319,7.15916293891684e-05
16320,7.381151446926596e-05
16321,4.78308620359933e-05
16322,0.00010914277822922136
16323,3.4189526635138656e-05
16324,0.00015117896749957543
16325,0.00014330608371100024
16326,4.823290915860506e-05
16327,1.3618038560300924e-05
16328,3.5972927891024684e-05
16329,7.98785589193154e-05
16330,2.730722214591188e-05
16331,2.545563096436042e-05
16332,9.912121905960307e-05
16333,5.962549681855655e-05
16334,6.279693943493571e-05
16335,4.772478840703124e-05
16336,5.013729722013319e-05
16337,2.7732835456247808e-05
16338,6.528534335482969e-05
16339,3.562677008549189e-05
16340,4.812677771282196e-05
16341,7.825425815014206e-05
16342,3.184401633435345e-05
16343,9.289160793809772e-05
16344,8.653399861290367e-05
16345,8.846932852156286e-06
16346,4.483709356655967e-05
16347,1.5194219663899899e-05
16348,3.81986184387347e-05
16349,2.599165026827084e-05
16350,3.3985838610289325e-05
16351,6.8276454231462815e-06
16352,0.0
16353,0.0
16354,0.0
16355,0.0
16356,0.0
16357,0.0
16358,0.0
16359,0.0
16360,0.0
16361,0.0
16362,0.0
16363,0.0
16364,0.0
16365,0.0
16366,0.0
16367,0.0
16368,0.0
16369,0.0
16370,0.0
16371,0.0
16372,0.0
16373,0.0
16374,0.0
16375,0.0
16376,0.0
16377,0.0
16378,0.0
16379,0.0
16380,0.0
16381,0.0
16382,2.1143968355906485e-05
16383,8.176084945986152e-06
16384,1.834893512874915e-05
16385,7.627243609740971e-05
16386,4.380857615540924e-05
16387,1.9116824943792044e-05
16388,1.789123040471599e-05
16389,0.00010838466067316056
16390,6.729401578896829e-05
16391,3.441455777242158e-05
16392,3.7906857967996506e-05
16393,8.762129501166916e-06
16394,4.5421529908435976e-05
16395,2.3910795490339256e-05
16396,4.9611509506708915e-05
16397,6.522747349990497e-05
16398,7.147219035297218e-05
16399,7.703487143967306e-05
16400,2.978788855975361e-05
16401,4.3925829776705975e-05
16402,6.971979813653533e-05
16403,7.529059192815109e-05
16404,1.2087007632075401e-05
16405,4.701933322731899e-05
16406,1.4471939615244678e-05
16407,1.0584446463224684e-05
16408,3.730428808361999e-05
16409,4.6998500445341905e-05
16410,1.6418299465492535e-05
16411,1.9680666323399005e-05
16412,6.641271493538993e-05
16413,5.692861356257503e-05
16414,6.535978592120162e-05
16415,4.800007632239347e-05
16416,6.051721799682798e-05
16417,3.1984768368610875e-05
16418,7.043374127464923e-05
16419,3.620643981362513e-05
16420,2.2268686492121695e-05
16421,9.083011410977633e-05
16422,1.9940573752817543e-05
16423,1.7930442910573644e-05
16424,8.259075536435058e-06
16425,8.991036172231047e-05
16426,4.428008713512039e-05
16427,3.4784238721848004e-06
16428,2.5824375982933046e-05
16429,5.1840483511904964e-05
16430,9.573612228479486e-06
16431,2.1331780449100514e-05
16432,4.508328405568085e-06
16433,1.172672885639335e-05
16434,3.411746524192411e-05
16435,5.924371006624944e-05
16436,6.930939432830223e-05
16437,0.00010222653020040903
16438,8.452916898174981e-06
16439,1.8726456138689005e-05
16440,2.3526684621856122e-05
16441,1.7777379332326373e-05
16442,1.5301163484574056e-06
16443,3.592384442895883e-05
16444,3.5913668274415995e-05
16445,4.637694539725608e-05
16446,3.896393850951446e-05
16447,5.531820381718316e-05
16448,1.878898325850689e-05
16449,5.6686932245194925e-05
16450,3.396649135241528e-05
16451,4.61161389909367e-05
16452,2.5408614500976218e-05
16453,5.618146183050053e-05
16454,1.990104485463354e-05
16455,5.333110376358017e-05
16456,6.446060519420298e-05
16457,7.378791567999899e-05
16458,5.1473815112400794e-05
16459,4.488669491378109e-05
16460,2.0398082050466943e-06
16461,1.9931548788892594e-05
16462,1.8776877154779537e-05
16463,5.391771090544091e-05
16464,2.6264001251271156e-05
16465,9.514106589286407e-06
16466,2.8787100394174562e-05
16467,0.0
16468,3.856512588900323e-05
16469,9.594386893191009e-06
16470,4.780400210010417e-05
16471,2.070098663136085e-05
16472,2.9562707735630996e-06
16473,0.0
16474,9.890670788918892e-05
16475,5.004979820828421e-05
16476,1.1799876436794823e-05
16477,0.0
16478,0.0
16479,4.549347448132307e-05
16480,0.0001330769010756824
16481,3.858220264201704e-05
16482,1.608483303902606e-05
16483,3.8363267050380966e-05
16484,5.799382994088384e-06
16485,2.8942935829522523e-05
16486,5.216649623141289e-05
16487,5.811802798975719e-05
16488,4.984024040724719e-06
16489,3.39407109057383e-05
16490,4.005956930077641e-05
16491,0.00010653999499728177
16492,9.051819831474665e-05
16493,4.160865146314099e-05
16494,8.355111400610841e-05
16495,4.616216172501717e-05
16496,5.113323057714362e-05
16497,0.00010082194538327855
16498,1.1275183898546217e-05
16499,3.986375050782164e-05
16500,9.815883089757326e-05
16501,0.00010639542780321969
16502,7.916243989344408e-05
16503,7.259517435743652e-05
16504,2.1706001520769586e-05
16505,4.6831420804805903e-05
16506,6.458203752994879e-05
16507,1.3341563795657988e-05
16508,4.435208252657049e-05
16509,3.436561428235225e-05
16510,6.26605964097376e-05
16511,4.2732851285134856e-05
16512,2.8578587633475127e-05
16513,3.9159378236487556e-05
16514,6.62735572057063e-05
16515,2.785487609554223e-06
16516,2.1135543370705256e-05
16517,6.145446408686396e-05
16518,4.765402630557946e-05
16519,3.528779038448815e-05
16520,5.919686234555733e-05
16521,7.905637172335323e-05
16522,0.0
16523,1.1891275305252218e-05
16524,1.4818318357799237e-05
16525,1.6189105453640747e-05
16526,4.5184655415818785e-05
16527,1.4727080058913866e-06
16528,0.0
16529,0.0
16530,0.0
16531,0.0
16532,0.0
16533,0.0
16534,0.0
16535,0.0
16536,0.0
16537,0.0
16538,0.0
16539,0.0
16540,0.0
16541,0.0
16542,0.0
16543,0.0
16544,0.0
16545,0.0
16546,0.0
16547,0.0
16548,0.0
16549,0.0
16550,0.0
16551,0.0
16552,0.0
16553,0.0
16554,0.0
16555,0.0
16556,0.0
16557,0.0
16558,2.9640838350014065e-06
16559,2.3797401977188795e-05
16560,1.7709887252625492e-05
16561,1.92940379534712e-05
16562,0.0001192899048404592
16563,7.324177718530927e-05
16564,0.00012107026560206606
16565,8.743830183917247e-05
16566,6.6472067818781e-05
16567,6.207961168585533e-05
16568,3.1716344682267516e-05
16569,2.4630088972656817e-05
16570,6.249367727810755e-05
16571,4.3373569662533196e-05
16572,6.513731922015507e-05
16573,3.65839553853567e-05
16574,2.9301933267631676e-05
16575,3.235141679439048e-05
16576,6.644854153051768e-05
16577,0.0001341005994814842
16578,2.250600144241603e-05
16579,2.245531740168938e-05
16580,5.605823488508006e-05
16581,3.600873407957048e-05
16582,4.406950214849066e-05
16583,7.053887363682236e-05
16584,5.905537135958409e-05
16585,3.5516890376656766e-05
16586,4.2248320057785504e-05
16587,0.00011130354896491366
16588,2.3383955365326888e-05
16589,4.476665104445905e-05
16590,4.6738410411509104e-05
16591,5.856223083552194e-05
16592,7.714947212195273e-05
16593,2.0423706087422904e-06
16594,7.225404934210931e-05
16595,6.588898118027751e-06
16596,2.6441050504402306e-05
16597,0.00010079141776477845
16598,4.2115379143274934e-05
16599,7.331182909545508e-05
16600,5.411762085166639e-05
16601,4.325649856600216e-05
16602,2.223046295315092e-05
16603,7.041528844761381e-05
16604,1.3756647222725933e-05
16605,6.552474812760538e-05
16606,5.031709498777936e-05
16607,4.0640185930834704e-05
16608,1.5056990466129109e-06
16609,6.0236305142926666e-06
16610,4.4342308953630566e-05
16611,7.309615450110271e-05
16612,4.423829932324539e-05
16613,5.628115302770106e-06
16614,2.150488198277826e-05
16615,4.9440282312386245e-05
16616,5.7349006523887214e-05
16617,3.783271637666095e-05
16618,8.563653839376004e-05
16619,4.4383480426200665e-05
16620,7.685045579733908e-06
16621,2.81200561378184e-05
16622,2.61599545957717e-05
16623,1.6223868330934883e-05
16624,1.1510564157659578e-05
16625,2.8193287761198837e-05
16626,5.357050985234347e-06
16627,0.00014193932027062255
16628,6.651823185330068e-05
16629,7.786761134047945e-05
16630,5.842494183829163e-05
16631,5.026508156939746e-05
16632,5.104452969073741e-05
16633,3.940103591832878e-05
16634,1.851812465670457e-05
16635,2.8093634331402075e-05
16636,1.8853087497131204e-05
16637,1.1014083370932708e-05
16638,2.8856393512904092e-05
16639,3.03054181441434e-06
16640,4.82895360805994e-05
16641,3.734494162065831e-05
16642,2.9430964108206326e-05
16643,2.3878060327055892e-05
16644,4.136991443171492e-05
16645,3.532350055640631e-05
16646,6.246367105426886e-05
16647,5.743960775347913e-06
16648,1.0170852203490199e-05
16649,2.5847538069934317e-05
16650,4.592860401171406e-05
16651,1.4100846984613688e-05
16652,5.1891644824897554e-05
16653,2.8150256957359758e-06
16654,1.020293932051389e-05
16655,1.734649171234968e-05
16656,0.00013157166299067834
16657,2.3392362987477728e-05
16658,1.4562263909964424e-05
16659,5.233119004060629e-05
16660,1.7522838905123044e-05
16661,0.0
16662,9.04012315761194e-06
16663,1.864547079379035e-05
16664,1.6268376826588122e-05
16665,3.6146127175349884e-05
16666,4.570948042511268e-05
16667,1.8119264258495945e-05
16668,2.7233721192979517e-05
16669,8.46297104246533e-05
16670,3.0490574460917313e-05
16671,9.348685925361479e-05
16672,2.0735400300734685e-05
16673,1.1233023983443074e-05
16674,5.915836211894049e-05
16675,3.190904047601312e-05
16676,6.371594661502036e-05
16677,0.00010229656242932884
16678,0.00014909570631812733
16679,3.785163467981243e-05
16680,9.17316309051833e-06
16681,1.5395728986239775e-05
16682,2.107444226967717e-05
16683,3.804929654007177e-05
16684,2.3426767869101974e-05
16685,5.2955232947364174e-05
16686,7.413946889298842e-05
16687,1.796872296128203e-05
16688,8.788984173036371e-05
16689,5.914552760894178e-05
16690,8.242128459892706e-05
16691,2.7362990890641498e-05
16692,2.9867299517288054e-05
16693,4.6868920114557834e-05
16694,6.25032819536092e-05
16695,0.00011333716707857343
16696,1.3910564251637539e-05
16697,0.00010551235153881359
16698,1.9493617123706007e-05
16699,4.797143404234189e-05
16700,4.796237153452174e-05
16701,2.19199631039199e-05
16702,5.2180639968042324e-05
16703,6.7414778961782064e-06
16704,0.0
16705,0.0
16706,0.0
16707,0.0
16708,0.0
16709,0.0
16710,0.0
16711,0.0
16712,0.0
16713,0.0
16714,0.0
16715,0.0
16716,0.0
16717,0.0
16718,0.0
16719,0.0
16720,0.0
16721,0.0
16722,0.0
16723,0.0
16724,0.0
16725,0.0
16726,0.0
16727,0.0
16728,0.0
16729,0.0
16730,0.0
16731,0.0
16732,0.0
16733,0.0
16734,2.8880019948282097e-06
16735,8.14638072037458e-06
16736,5.1335425479657057e-05
16737,3.9079033271548246e-05
16738,1.821936261172025e-05
16739,5.700502506084984e-05
16740,8.748434452411207e-05
16741,8.303933700288112e-05
16742,0.000135063092605536
16743,0.00011200794562672828
16744,8.327816331399491e-05
16745,0.0001238428960861812
16746,2.9941959793541346e-05
16747,2.1590252970833248e-05
16748,7.422800529158963e-05
16749,7.94240484055731e-05
16750,5.865606632885505e-05
16751,8.014249558205439e-05
16752,9.012730058507122e-05
16753,8.713940550248209e-05
16754,4.486164394708686e-05
16755,4.0407305733342764e-05
16756,5.332999215099371e-06
16757,7.711841639314681e-05
16758,4.418673517207197e-05
16759,2.4925566263132036e-05
16760,6.318098732355501e-05
16761,6.234376720297371e-05
16762,4.83028624757023e-05
16763,3.145337695536831e-05
16764,8.146928070227864e-05
16765,0.00013268253193914723
16766,5.6602030254722296e-05
16767,4.489818758073502e-05
16768,2.0741800119757694e-05
16769,4.778747286958928e-05
16770,2.4705705059570604e-05
16771,2.552756932550571e-05
16772,1.248411199719782e-05
16773,5.18246043273028e-05
16774,5.0161047049817706e-05
16775,3.665621350087294e-05
16776,9.4222875869059e-06
16777,3.69203032365279e-05
16778,1.8428084940089668e-05
16779,0.0
16780,4.4200814211862805e-05
16781,6.46692622868696e-05
16782,2.173275045266882e-05
16783,1.5169721976573813e-05
16784,1.8678029276385e-05
16785,7.702148054244906e-06
16786,2.1037573446007058e-05
16787,1.1250055890903836e-05
16788,1.1713550002753923e-05
16789,4.63809731978355e-05
16790,3.88011756368509e-05
16791,2.154827937817481e-05
16792,2.5742910552308038e-05
16793,4.602442622533176e-05
16794,4.4808476646307366e-05
16795,4.2819324733098916e-05
16796,4.566832255588083e-05
16797,1.9284866014452584e-05
16798,9.45039349807865e-06
16799,0.0
16800,3.355407198850325e-05
16801,3.6596123328531835e-05
16802,0.0
16803,6.134889683976616e-05
16804,5.8715351334824876e-05
16805,0.0001128870314124625
16806,0.00010077314898506683
16807,5.208744369123399e-05
16808,3.9749060342185094e-05
16809,7.567453011084253e-05
16810,5.543149381581278e-05
16811,4.933638589752305e-05
16812,5.8975857187064266e-05
16813,1.836369439279653e-05
16814,2.9043359152335387e-06
16815,6.633376121441056e-06
16816,4.9057835907234376e-05
16817,1.5004070450297032e-05
16818,2.0814602501163802e-05
16819,1.8240863270201283e-05
16820,5.271391383826988e-06
16821,2.8106243681807444e-05
16822,2.6064097880105632e-05
16823,5.717773162790812e-06
16824,0.00010900396007028383
16825,5.776806862114731e-05
16826,0.00016212673208175198
16827,5.911900492530901e-05
16828,1.478711578665091e-05
16829,4.4171765204057434e-05
16830,4.703047267313083e-05
16831,2.6369980255053664e-05
16832,0.00012461384569370133
16833,5.2855199971720086e-05
16834,1.590920433738233e-05
16835,8.293983690567667e-06
16836,8.34362426941121e-06
16837,0.0
16838,5.5387751641071395e-05
16839,1.0768807898351167e-05
16840,3.441120585816693e-05
16841,2.364184670948708e-05
16842,6.002032460103178e-05
16843,3.6234164794067648e-06
16844,4.091841916898124e-05
16845,1.2503513488907916e-05
16846,4.1036175717674736e-05
16847,4.931628754696751e-05
16848,1.458424991497433e-05
16849,9.775989718535723e-05
16850,5.413276403245869e-05
16851,5.663069475366989e-05
16852,2.8985299070312614e-05
16853,1.895405248835295e-05
16854,5.212236282603641e-05
16855,4.278451536928141e-05
16856,4.130539962687801e-05
16857,2.253492999584852e-05
16858,2.4800609954386556e-05
16859,3.395004968144432e-05
16860,2.754472632916793e-05
16861,4.3950916072055666e-05
16862,5.231939958216431e-05
16863,8.147229016839312e-05
16864,4.2571838986540516e-05
16865,1.9316451026377507e-05
16866,3.7276860020478003e-05
16867,4.6049836714775826e-05
16868,2.8861737661457844e-05
16869,5.2324163069386596e-05
16870,8.472241525737511e-05
16871,0.00011399640000266884
16872,5.0898768980309726e-05
16873,8.374142510953367e-06
16874,6.087157472572568e-05
16875,1.532766743301953e-05
16876,1.2387564282649753e-05
16877,1.412947993880137e-05
16878,3.0019818866724903e-06
16879,4.270880036885886e-05
16880,0.0
16881,0.0
16882,0.0
16883,0.0
16884,0.0
16885,0.0
16886,0.0
16887,0.0
16888,0.0
16889,0.0
16890,0.0
16891,0.0
16892,0.0
16893,0.0
16894,0.0
16895,0.0
16896,0.0
16897,0.0
16898,0.0
16899,0.0
16900,0.0
16901,0.0
16902,0.0
16903,0.0
16904,0.0
16905,0.0
16906,0.0
16907,0.0
16908,0.0
16909,0.0
16910,2.9774722154840166e-06
16911,3.024822531671378e-06
16912,4.6885494222782215e-05
16913,0.00010066816652381013
16914,6.12586350984083e-05
16915,2.709769790686772e-05
16916,0.00010671061753873662
16917,7.609998203093386e-05
16918,0.00011681539548678114
16919,2.2000809352440007e-05
16920,0.00010748488349554387
16921,5.2074024966883605e-05
16922,8.063426083846654e-05
16923,0.00010336128116192782
16924,0.00011121389307181483
16925,0.00012814769791401668
16926,6.701992119347183e-05
16927,5.063118648364583e-05
16928,8.553159351294876e-06
16929,3.395889994721725e-05
16930,2.9363067193059913e-05
16931,1.7959448217342994e-05
16932,3.171457014190628e-05
16933,3.183350304433621e-05
16934,1.705935992463644e-05
16935,8.909233358320993e-06
16936,2.5155571292806063e-05
16937,3.821702520347009e-05
16938,2.6056340186283652e-05
16939,1.697451012920717e-05
16940,1.449083025665499e-05
16941,0.00010615762687880443
16942,2.693026844662781e-05
16943,1.1375452182972925e-05
16944,7.102451831890364e-05
16945,3.6208654560212045e-05
16946,2.4678513710686203e-05
16947,6.478195512511339e-05
16948,2.4047725312711024e-05
16949,2.5736637994431776e-05
16950,3.9829531953212986e-05
16951,2.5170626930492632e-05
16952,1.662903306776258e-05
16953,7.669449225208376e-05
16954,3.2549273339244796e-05
16955,6.221903430264816e-05
16956,7.807080793632382e-05
16957,0.00012868913696014464
16958,8.165474150433252e-06
16959,0.00011873443643237988
16960,3.5814359677456824e-05
16961,3.426759697727752e-05
16962,4.3100765564115774e-05
16963,3.1231492083819486e-05
16964,1.9754481662991e-05
16965,2.2131202427288834e-05
16966,6.781751539835082e-05
16967,3.1727723817251696e-05
16968,3.0910738709254486e-05
16969,2.982562026762448e-06
16970,1.4499203416344449e-05
16971,4.5726209069148775e-05
16972,0.0
16973,8.356559478110835e-05
16974,2.7762351749929645e-05
16975,2.2909121513076843e-05
16976,2.007870861637711e-05
16977,4.9234569758219564e-05
16978,4.192616215908453e-05
16979,9.643095141461606e-05
16980,0.0001786815017688523
16981,2.0451851304731134e-05
16982,6.923756372076126e-05
16983,8.629562728293271e-05
16984,4.893067586598677e-05
16985,4.602394731101228e-05
16986,2.5665297875454008e-05
16987,6.450889580810039e-05
16988,4.4383581178015684e-05
16989,9.456338232603225e-05
16990,5.2847615707682515e-05
16991,4.977973986754019e-05
16992,1.4525553165870727e-05
16993,3.632656239784385e-05
16994,1.7163687147478022e-05
16995,3.5991315529031005e-05
16996,5.1323921508321937e-05
16997,8.47069811634603e-06
16998,5.3952660206654585e-05
16999,6.378744291362032e-05
17000,2.4873099070665246e-05
17001,4.805464616397141e-05
17002,2.8969495299990942e-05
17003,3.439439640613016e-05
17004,5.0838911533078344e-05
17005,1.631263813902075e-05
17006,4.214432341274294e-05
17007,8.523468126559417e-05
17008,2.0112200458610577e-05
17009,3.674984492244321e-05
17010,5.796365610675542e-05
17011,6.14619398469081e-05
17012,6.97251631897019e-05
17013,5.819689738558244e-05
17014,2.2931119052624205e-06
17015,3.591912795360147e-05
17016,2.7570029664476552e-05
17017,2.3320572036899962e-05
17018,3.9782833289951546e-05
17019,2.816685586846951e-05
17020,2.8013361971430288e-05
17021,5.570536561312106e-05
17022,4.3335238691798e-05
17023,9.279883662985907e-05
17024,8.031677480404834e-06
17025,5.996481075357512e-05
17026,4.362953248376943e-05
17027,0.0
17028,5.04774922700865e-05
17029,5.053452425890787e-05
17030,2.0099196878756498e-05
17031,4.143966896094826e-05
17032,8.660159303343747e-06
17033,4.984536909987048e-07
17034,6.610068103753589e-05
17035,3.805405442986153e-05
17036,3.965680179175998e-05
17037,7.57209600538658e-05
17038,3.560023052047532e-05
17039,4.952820590949004e-05
17040,6.42610926695086e-05
17041,3.6735413539080787e-05
17042,3.050998440186679e-05
17043,0.00017761956546685325
17044,5.900503101272232e-05
17045,1.4051101170968143e-05
17046,7.499109509942341e-05
17047,4.056977773657654e-05
17048,1.872704017915856e-05
17049,5.540555462760061e-06
17050,1.6424000455107388e-05
17051,0.00010235684943151931
17052,2.693843119727401e-05
17053,2.5816049745382423e-05
17054,2.3794629350282015e-05
17055,2.7210417702777637e-06
17056,0.0
17057,0.0
17058,0.0
17059,0.0
17060,0.0
17061,0.0
17062,0.0
17063,0.0
17064,0.0
17065,0.0
17066,0.0
17067,0.0
17068,0.0
17069,0.0
17070,0.0
17071,0.0
17072,0.0
17073,0.0
17074,0.0
17075,0.0
17076,0.0
17077,0.0
17078,0.0
17079,0.0
17080,0.0
17081,0.0
17082,0.0
17083,0.0
17084,0.0
17085,0.0
17086,3.0883762905378643e-05
17087,4.2649295425971797e-05
17088,2.4082523012497166e-05
17089,7.414699496471281e-05
17090,3.4356864897484484e-05
17091,3.429208435516793e-05
17092,7.089309975066277e-05
17093,3.061628499034169e-05
17094,1.782081170241087e-05
17095,1.5105067912783492e-06
17096,4.2395274099735974e-05
17097,2.7174275818058122e-05
17098,0.0001116525541792639
17099,0.00019729282061320362
17100,0.00011683978372776722
17101,0.00010881279549370247
17102,9.24635518965732e-05
17103,3.1196519794324754e-05
17104,0.00016165822628554612
17105,2.0417589620876638e-06
17106,3.864563873892726e-05
17107,4.6331068825363724e-05
17108,0.00010294160053623488
17109,7.783122554410993e-05
17110,0.00014811136127872157
17111,3.692994463598462e-05
17112,2.7164744686300522e-05
17113,3.727464155691562e-05
17114,5.907954333707444e-05
17115,2.833983510160651e-05
17116,5.729966456876073e-05
17117,9.31502494789145e-05
17118,6.517563186746986e-05
17119,5.7632351070580104e-05
17120,5.527340695503226e-05
17121,1.128505106983298e-05
17122,0.00013371194894906723
17123,6.836543792118814e-05
17124,0.00015552883519785515
17125,4.219863770036831e-05
17126,9.762274118548414e-05
17127,7.10051612038092e-05
17128,2.4165371828582447e-05
17129,6.211571689215536e-05
17130,1.5706696847688834e-05
17131,5.0451447786768496e-05
17132,7.285601459146823e-05
17133,0.00012351430512593577
17134,6.767592512353047e-05
17135,4.966295183701256e-05
17136,3.9352551207675497e-05
17137,1.6669965296666543e-05
17138,8.513777758761686e-06
17139,2.848541150876591e-05
17140,5.459843920213076e-05
17141,2.8815636705663925e-05
17142,6.587727303753077e-05
17143,1.0358831400732417e-05
17144,3.865956022080975e-05
17145,2.607044455406968e-05
17146,4.43784267202441e-05
17147,1.10334539997938e-05
17148,2.4131422233834044e-05
17149,8.569248574849575e-05
17150,5.9589271324512555e-05
17151,3.253165856897274e-05
17152,1.995829184316256e-05
17153,7.470415503975519e-05
17154,6.23717664674372e-05
17155,9.051254041418278e-05
17156,7.50212564186658e-05
17157,0.00012212222029895565
17158,3.921488176937449e-05
17159,1.4232022671088797e-05
17160,2.0108238599009922e-05
17161,7.796606933994696e-05
17162,3.99415382802682e-05
17163,6.704701680540533e-05
17164,4.9801579246282985e-05
17165,7.872953474292318e-05
17166,1.7909168705368808e-05
17167,0.0
17168,2.077529808323043e-05
17169,2.8658282600048532e-05
17170,3.350760646589299e-05
17171,2.0975134784862448e-05
17172,1.5183509610759501e-05
17173,9.123550549328729e-06
17174,2.9153256004028825e-05
17175,2.7269813291848512e-05
17176,7.911112209107462e-05
17177,7.757729552073234e-05
17178,2.432928086516373e-05
17179,6.770713491808736e-05
17180,5.813401388200689e-06
17181,2.344596266508776e-05
17182,7.358648010048572e-06
17183,7.819872502869963e-05
17184,5.998400718453444e-06
17185,3.64917314982256e-05
17186,9.674310659555034e-06
17187,1.8485884379884585e-05
17188,6.085747203334015e-06
17189,5.5256446827657124e-05
17190,5.0886063849467794e-05
17191,5.708791082765921e-06
17192,4.5088368554906563e-05
17193,8.019358832975889e-05
17194,4.4658926170991854e-05
17195,5.7323500840936296e-05
17196,1.9759187329472886e-05
17197,8.550005712268335e-05
17198,9.74052627509085e-05
17199,8.511492801292714e-05
17200,0.00011125110821531873
17201,2.408921561415275e-05
17202,2.2309541739020135e-05
17203,4.8367301320451866e-05
17204,1.3790876918718296e-05
17205,3.3999093938875285e-05
17206,2.784602051958815e-05
17207,4.9455634494918005e-05
17208,8.884062486999396e-05
17209,7.4593171987298525e-06
17210,5.032744261703716e-05
17211,9.488193914611933e-05
17212,2.6780992013511197e-05
17213,5.5216445607954156e-05
17214,2.8879512423816236e-06
17215,1.6394787074702626e-05
17216,3.814235499138964e-05
17217,4.91754909613051e-05
17218,6.517229340021914e-05
17219,9.526149765323196e-05
17220,7.038880030034522e-05
17221,0.00010371615165154781
17222,9.901454533292934e-05
17223,5.513134560985703e-05
17224,1.757450079016546e-05
17225,5.735135989888649e-05
17226,1.671026002598689e-05
17227,0.0
17228,9.004753425515752e-05
17229,0.00011493921922049178
17230,0.0
17231,6.041168427421364e-06
17232,0.0
17233,0.0
17234,0.0
17235,0.0
17236,0.0
17237,0.0
17238,0.0
17239,0.0
17240,0.0
17241,0.0
17242,0.0
17243,0.0
17244,0.0
17245,0.0
17246,0.0
17247,0.0
